Step,Scaffold,SMILES,Custom alerts,QED Score,dockstream,raw_dockstream,total_score,ID
79.0,O=C1C=CC(=O)c2c1c1c(c3ccccc23)C(=O)CC=C1,O=C1C=CC(=O)c2c1c1cc(O)CC(=O)c1c1ccccc21,1.0,0.8079963326454163,0.9453645944595337,-11.980999946594238,0.9209464192390442,Reinforcement learning demo_11
86.0,O=C1C=CC(=O)C2=C3CCC(=O)C3=C3C2=C1CCc1ccccc13,CC1=CC(=O)c2c3c(c4c5ccccc5CCc(c24)C1=O)C(=O)CC3,1.0,0.7327589392662048,0.9628623723983765,-12.26200008392334,0.9200195074081421,Reinforcement learning demo_12
22.0,O=C(N=c1cccc[nH]1)C1c2ccccc2Oc2ccccc21,Cc1ccc2c(c1)C(C(=O)N=c1cccc[nH]1)c1ccccc1O2,1.0,0.744205892086029,0.9567083120346069,-12.151000022888184,0.917483925819397,Reinforcement learning demo_13
85.0,O=C1C=CC(=O)c2c1c1ccccc1c1c(=O)ccccc21,CC1=CC(=O)c2c(c3cc(O)C=CC(=O)c3c3ccccc23)C1=O,1.0,0.6899021863937378,0.9708490967750549,-12.435999870300293,0.9171162247657776,Reinforcement learning demo_14
119.0,O=C1CCCc2c1c1c(c3ccccc23)C(=O)C2=CC=CCC2=C1,O=C1CCCc2c1c1c(c3ccccc23)C(=O)C2=CC=CCC2=C1,1.0,0.6983161568641663,0.9673627018928528,-12.354999542236328,0.9162200093269348,Reinforcement learning demo_15
119.0,N=C1CC2=C(C1=O)c1ccccc1-c1cccc3cccc2c13,N=C1Cc2c(c3ccccc3c3cccc4cc(O)cc2c43)C1=O,1.0,0.644952118396759,0.9783177375793457,-12.647000312805176,0.9126855731010437,Reinforcement learning demo_16
79.0,O=C1NCC2=C1c1ccccc1-c1cccc3cccc2c13,CN1Cc2c(c3ccccc3c3cccc4cc(O)cc2c43)C1=O,1.0,0.6834163665771484,0.966627836227417,-12.33899974822998,0.912354588508606,Reinforcement learning demo_17
64.0,O=C1CCCc2c1c(=Nc1ccccc1)[nH]c1ccccc21,O=C1CCCc2c1c(=Nc1cccc(F)c1)[nH]c1ccccc21,1.0,0.7237840890884399,0.9548844695091248,-12.121000289916992,0.9117879867553711,Reinforcement learning demo_18
106.0,N=c1c2ccccc2c2c(c3ccccc13)C(=O)C=CC2=O,CC1=CC(=O)c2c(c3ccccc3c(=N)c3ccccc23)C1=O,1.0,0.6861483454704285,0.9634749889373779,-12.27400016784668,0.9104791879653931,Reinforcement learning demo_19
106.0,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)CCC3)C1=O,CC1CC(=O)c2c(c3c(c4ccccc24)C(=O)CC(=N)C3=O)C1,1.0,0.8102527856826782,0.9291127324104309,-11.788000106811523,0.9081559181213379,Reinforcement learning demo_20
102.0,O=C1CC=Cc2c1c1c(c3ccccc23)C(=O)CC=C1,CC1=CCC(=O)c2c1c1c(c3ccccc23)C(C)=CCC1=O,1.0,0.696186900138855,0.9575936198234558,-12.166000366210938,0.9080407619476318,Reinforcement learning demo_21
89.0,O=C1C=CC=NC1=NC(=O)c1cccc2ccc3c(c12)CCC3,O=C(N=c1ncccc1=O)c1cccc2ccc3c(c12)CCC3,1.0,0.8125020265579224,0.9280629754066467,-11.777000427246094,0.9077200889587402,Reinforcement learning demo_22
107.0,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)CCC3)C1=O,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)CCC3)C1=O,1.0,0.8097795248031616,0.9266084432601929,-11.76200008392334,0.9060274362564087,Reinforcement learning demo_23
112.0,N=c1[nH]c2c(c(-c3ccccc3)c1C(=O)N=c1cccc[nH]1)CCC2,Cc1cccc(-c2c3c([nH]c(=N)c2C(=O)N=c2cccc[nH]2)CCC3)c1,1.0,0.6557457447052002,0.9665348529815674,-12.336999893188477,0.9060187339782715,Reinforcement learning demo_24
97.0,O=C1C=CC(=O)c2c1c1c(c3ccccc23)C(=O)CCC1,CC1CC(=O)c2c(c3c(c4ccccc24)C(=O)C=CC3=O)C1,1.0,0.7453612089157104,0.9416849613189697,-11.932999610900879,0.9056960940361023,Reinforcement learning demo_25
115.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cccc(-c2c(C(=O)N=c3[nH]cccc3C)cnc3ccccc23)c1,1.0,0.5729776620864868,0.9919141530990601,-13.342000007629395,0.9052141308784485,Reinforcement learning demo_26
89.0,O=C1C=CC(=O)c2c1c1c(c3ccccc23)C(=O)CC1,Cc1cccc2c3c(c4c(c12)C(=O)C=CC4=O)CCC3=O,1.0,0.7420371174812317,0.9416849613189697,-11.932999610900879,0.9050216674804688,Reinforcement learning demo_27
117.0,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)C2CCCC2C3=O)C1=O,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)C2CCCC2C3=O)C1=O,1.0,0.7916092276573181,0.9294909238815308,-11.791999816894531,0.9049462080001831,Reinforcement learning demo_28
99.0,N=C1CC(=O)c2c(c3ccccc3c(=O)c3ccccc23)C1=O,N=C1CC(=O)c2c(c3ccccc3c(=O)c3ccccc23)C1=O,1.0,0.6927855014801025,0.9545735120773315,-12.116000175476074,0.9049146771430969,Reinforcement learning demo_29
118.0,O=C1CCCc2c1c1ccccc1c(=O)c1ccccc21,Cc1ccc2c(=O)c3ccccc3c3c(c2c1)CCCC3=O,1.0,0.6215860247612,0.9750454425811768,-12.54699993133545,0.904560387134552,Reinforcement learning demo_30
85.0,O=C1N=C(c2cccc3ccccc23)C(c2ccccc2)N1,Cc1cccc(C2NC(=O)N=C2c2cccc3cccc(O)c23)c1,1.0,0.7472167611122131,0.9395142197608948,-11.906000137329102,0.9043306112289429,Reinforcement learning demo_31
117.0,N=c1[nH]c2c(c(-c3ccccc3)c1C(=O)N=c1cccc[nH]1)CCC2,Cc1cc(Cl)cc(-c2c3c([nH]c(=N)c2C(=O)N=c2cccc[nH]2)CCC3)c1,1.0,0.6239161491394043,0.9739000797271729,-12.515000343322754,0.9042386412620544,Reinforcement learning demo_32
92.0,N=C1CC(=O)c2c(c3ccccc3c3ccccc23)C1=O,N=C1CC(=O)c2c(c3ccccc3c3ccccc23)C1=O,1.0,0.6335197687149048,0.968567430973053,-12.381999969482422,0.9024051427841187,Reinforcement learning demo_33
102.0,N=C1CC(=O)c2c3c(c4ccccc4c2C1=O)C(=O)CC=C3,Cc1cc(O)c2c3c(c4cc(O)CC(=O)c4c2c1)C(=O)CC(=N)C3=O,1.0,0.6838520765304565,0.9538187384605408,-12.104000091552734,0.9023643136024475,Reinforcement learning demo_34
110.0,O=C(N=c1cccc[nH]1)C1c2ccccc2Oc2ccccc21,Cc1ccc2c(c1)C(C(=O)N=c1cc(F)cc[nH]1)c1ccccc1O2,1.0,0.7352463006973267,0.9382758140563965,-11.890999794006348,0.9009089469909668,Reinforcement learning demo_35
107.0,O=C(N=c1cccc[nH]1)c1ccc2c(c1-c1ccccc1)CC2,Cc1cccc(-c2c(C(=O)N=c3cccc[nH]3)ccc3c2CC3)c1,1.0,0.7674506902694702,0.929679274559021,-11.793999671936035,0.9004356861114502,Reinforcement learning demo_36
109.0,N=C1CCCc2c1c1c(c3ccccc23)C(=O)C2=C(C(=O)CCC2=O)C1=O,N=C1CCCc2c1c1c(c3ccccc23)C(=O)C2=C(C(=O)CCC2=O)C1=O,1.0,0.7332177758216858,0.9376897811889648,-11.883999824523926,0.9000255465507507,Reinforcement learning demo_37
88.0,N=C1CCCc2c1c1c(c3ccccc23)C(=O)C=CC1=O,CC1=CC(=O)c2c(c3c(c4ccccc24)CCCC3=N)C1=O,1.0,0.8000108599662781,0.9213539958000183,-11.710000038146973,0.8999217748641968,Reinforcement learning demo_38
90.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cccc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccccc23)c1,1.0,0.5924625396728516,0.9782871603965759,-12.645999908447266,0.8998402953147888,Reinforcement learning demo_39
116.0,O=C(N=c1cncc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1cc(C)cc(-c2cc(C(=O)N=c3cncc[nH]3)c3ccccc3n2)c1,1.0,0.5916993021965027,0.978010356426239,-12.63700008392334,0.8994348645210266,Reinforcement learning demo_40
117.0,N=c1[nH]c2c(c(-c3ccccc3)c1C(=O)N=c1cccc[nH]1)CC2,Cc1cccc(-c2c3c([nH]c(=N)c2C(=O)N=c2cccc[nH]2)CC3)c1,1.0,0.6628319025039673,0.9540085196495056,-12.107000350952148,0.8978300094604492,Reinforcement learning demo_41
114.0,N=C1CC(=O)c2c(c3c(c4ccccc4c2=O)-c2ccccc2C3)C1=O,N=C1CC(=O)c2c(c3c(c4ccccc4c2=O)-c2ccccc2C3)C1=O,1.0,0.5321288704872131,0.9944080114364624,-13.600000381469727,0.8959972262382507,Reinforcement learning demo_42
117.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1cccc(O)c1,1.0,0.5837003588676453,0.9754621982574463,-12.559000015258789,0.8954479694366455,Reinforcement learning demo_43
118.0,O=C(N=c1cccc[nH]1)c1c(-c2ccccc2)oc2ccccc12,Cc1ccccc1-c1oc2ccccc2c1C(=O)N=c1cccc[nH]1,1.0,0.589711606502533,0.9704803228378296,-12.427000045776367,0.8931592106819153,Reinforcement learning demo_44
76.0,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)CC3)C1=O,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)CC3)C1=O,1.0,0.8040925860404968,0.9110926985740662,-11.616999626159668,0.8923183679580688,Reinforcement learning demo_45
116.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1cc(C(=O)N=c2cc(C)cc[nH]2)c2c(c1)C(=O)c1ccccc1-2,1.0,0.5803126096725464,0.9722801446914673,-12.472000122070312,0.8921471834182739,Reinforcement learning demo_46
115.0,N=C1CC(=O)c2c(c3c(c4ccccc24)C(=O)CC3)C1=O,N=C1C(=O)c2c3c(c4ccccc4c2C(=O)C1Br)C(=O)CC3,1.0,0.7372516393661499,0.924022912979126,-11.736000061035156,0.8898939490318298,Reinforcement learning demo_47
76.0,O=C(N=c1cccc[nH]1)c1cccc2ccc(-c3ccccc3)nc12,CCc1ccccc1-c1ccc2cccc(C(=O)N=c3cccc[nH]3)c2n1,1.0,0.5880098342895508,0.9663013219833374,-12.331999778747559,0.889524519443512,Reinforcement learning demo_48
80.0,O=C1CCCc2c1c1ccccc1c1c(=O)[nH][nH]c(=O)c21,O=C1CCCc2c1c1ccccc1c1c(=O)[nH][nH]c(=O)c21,1.0,0.6167620420455933,0.9567083120346069,-12.151000022888184,0.8892063498497009,Reinforcement learning demo_49
33.0,O=C(N=c1c2c([nH]c3ccccc13)CCCCC2)c1ccncc1,CC1CCc2[nH]c3ccccc3c(=NC(=O)c3ccncc3)c2CC1,1.0,0.6892232894897461,0.9356409907341003,-11.859999656677246,0.8891690969467163,Reinforcement learning demo_50
107.0,N=C1CC(=O)c2c(c3ccccc3c3c(=O)ccccc23)C1=O,Cc1cc(O)c2c3c(c4cc(O)C=CC(=O)c4c2c1)C(=O)CC(=N)C3=O,1.0,0.578181266784668,0.968959391117096,-12.390999794006348,0.8890618681907654,Reinforcement learning demo_51
113.0,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1ccccc1F,1.0,0.5630103945732117,0.972894012928009,-12.48799991607666,0.8881248831748962,Reinforcement learning demo_52
103.0,N=C1CCCc2c1ccc1c(=O)ccc3ccccc3c21,N=C1CCCc2c1ccc1c2-c2ccccc2C=CC1=O,1.0,0.6590549349784851,0.9424702525138855,-11.942999839782715,0.8879258036613464,Reinforcement learning demo_53
74.0,C1=Cc2c3c(c4ccccc4c2C2CCC=C12)CCc1ccccc1-3,Oc1cc2c3c(c4ccccc4c2C2CCC=C12)CCc1ccccc1-3,1.0,0.5089762806892395,0.9921641945838928,-13.36400032043457,0.8877061605453491,Reinforcement learning demo_54
88.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1ccc(=NC(=O)c2cccc3c2-c2cc(F)ccc2C3=O)[nH]c1,1.0,0.5804582238197327,0.9659244418144226,-12.324000358581543,0.8873217701911926,Reinforcement learning demo_55
57.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccc(F)cc2c1-c1ccccc1F,1.0,0.5802598595619202,0.9658295512199402,-12.321999549865723,0.8871985673904419,Reinforcement learning demo_56
118.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1cc(C(=O)N=c2cccc[nH]2)c2c(c1)C(=O)c1ccc(F)cc1-2,1.0,0.5804582238197327,0.9651099443435669,-12.307000160217285,0.8866981863975525,Reinforcement learning demo_57
54.0,O=C1C=CC(=O)c2c1cc(-c1ccccc1)c1ccccc21,Cc1cccc(-c2c(C)c3c(c4ccccc24)C(=O)C=CC3=O)c1,1.0,0.6292161345481873,0.949449896812439,-12.038000106811523,0.886529803276062,Reinforcement learning demo_58
106.0,O=C(N=c1[nH]cc[nH]1)c1cccc2c(=O)[nH]c3ccccc3c12,Cn1cc[nH]c1=NC(=O)c1cccc2c(=O)[nH]c3ccccc3c12,1.0,0.5267952084541321,0.9828704595565796,-12.814000129699707,0.8858371376991272,Reinforcement learning demo_59
78.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cc(C)cc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccccc23)c1,1.0,0.5729776620864868,0.9661604762077332,-12.329000473022461,0.8855858445167542,Reinforcement learning demo_60
108.0,O=C(N=c1cccc[nH]1)c1cccc2ccccc12,Cc1cc[nH]c(=NC(=O)c2cccc3cccc(C)c23)c1,1.0,0.7258079051971436,0.9204103946685791,-11.701000213623047,0.8846840858459473,Reinforcement learning demo_61
118.0,O=C1C2=CC=CCC2=NC2=C3CCc4ccccc4C4=C3C(=C12)c1ccccc1CC4,O=C1C2=CC=CCC2=Nc2c3c4c(CCc5ccccc5c4c21)-c1ccccc1CC3,1.0,0.5370483994483948,0.977319061756134,-12.614999771118164,0.8845028281211853,Reinforcement learning demo_62
119.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1ccc(-c2c(C(=O)N=c3cc(C)cc[nH]3)cnc3ccccc23)cc1,1.0,0.5729776620864868,0.9643262028694153,-12.291000366210938,0.8841844797134399,Reinforcement learning demo_63
96.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1ccc(=NC(=O)c2cc(C)cc3c2-c2cc(F)ccc2C3=O)[nH]c1,1.0,0.5708392858505249,0.9649155735969543,-12.303000450134277,0.8840837478637695,Reinforcement learning demo_64
36.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,1.0,0.5871995091438293,0.9593125581741333,-12.196000099182129,0.883956789970398,Reinforcement learning demo_65
108.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,O=C(N=c1cccc[nH]1)c1cccc2c1-c1cc(F)ccc1C2=O,1.0,0.585995614528656,0.95903080701828,-12.190999984741211,0.8834382891654968,Reinforcement learning demo_66
115.0,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,O=C(N=c1cccc[nH]1)c1cc(-c2cccc(F)c2)nc2ccccc12,1.0,0.5953521132469177,0.9558053612709045,-12.13599967956543,0.8832904100418091,Reinforcement learning demo_67
83.0,N=c1[nH]c(=O)c2ncn(Cc3cccc4ccccc34)c2[nH]1,N=c1[nH]c(=O)c2ncn(Cc3cccc4cccc(F)c34)c2[nH]1,1.0,0.5274246335029602,0.9786208868026733,-12.656999588012695,0.8828198909759521,Reinforcement learning demo_68
87.0,O=C1c2cccc3cccc(c23)CN1c1ccccc1,O=C1c2cccc3c(F)ccc(c23)CN1c1cccc(F)c1,1.0,0.6559675335884094,0.9365876913070679,-11.871000289916992,0.8826138973236084,Reinforcement learning demo_69
117.0,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1ccc2ccccc2c1-c1cc(F)cc(F)c1,1.0,0.545424222946167,0.9717714190483093,-12.458999633789062,0.8825903534889221,Reinforcement learning demo_70
107.0,N=c1[nH]c(=O)c2ncn(Cc3ccccc3)c2[nH]1,Cc1ccc(C)c(Cn2cnc3c(=O)[nH]c(=N)[nH]c32)c1Cl,1.0,0.6740996241569519,0.9314460158348083,-11.812999725341797,0.8825759887695312,Reinforcement learning demo_71
88.0,O=C(N=c1ccnc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,COc1cc(=NC(=O)c2cc(-c3ccccc3F)nc3ccccc23)[nH]cn1,1.0,0.5950380563735962,0.9548844695091248,-12.121000289916992,0.8825035691261292,Reinforcement learning demo_72
88.0,O=C(N=c1cncc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cc(C)cc(-c2c(C(=O)N=c3cncc[nH]3)cnc3ccccc23)c1,1.0,0.5916993021965027,0.9556226134300232,-12.133000373840332,0.8822442889213562,Reinforcement learning demo_73
98.0,c1ccc(Cc2ccc3c(c2-c2ccccc2)CCC3)cc1,Cc1cccc(-c2c(Cc3ccc(F)cc3)cc(C)c3c2CCC3)c1,1.0,0.5369987487792969,0.974082350730896,-12.520000457763672,0.8820474147796631,Reinforcement learning demo_74
111.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1cc(C(=O)N=c2cccc[nH]2)c2c(c1)C(=O)c1ccc(C)cc1-2,1.0,0.5803126096725464,0.9586901664733887,-12.1850004196167,0.8817434310913086,Reinforcement learning demo_75
112.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1ccc2c(c1)-c1c(C(=O)N=c3cc(C)cc[nH]3)cccc1C2=O,1.0,0.5803126096725464,0.958461582660675,-12.180999755859375,0.881568193435669,Reinforcement learning demo_76
105.0,O=C1c2ccccc2-c2c(Cc3ccc(=O)[nH]n3)cccc21,O=C1c2ccc(Cl)cc2-c2c(Cc3ccc(=O)[nH]n3)cccc21,1.0,0.6160454750061035,0.9461764693260193,-11.991999626159668,0.8808708786964417,Reinforcement learning demo_77
26.0,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1cccc(=NC(=O)c2cc(-c3ccccc3)nc3ccccc23)[nH]1,1.0,0.5924625396728516,0.9529876112937927,-12.090999603271484,0.8804057240486145,Reinforcement learning demo_78
63.0,O=C1C=CC(=O)c2c1c1c(c3ccccc23)C(=O)CCC1,O=C1C=CC(=O)c2c1c1c(c3ccccc23)C(=O)CCC1,1.0,0.7415109872817993,0.9109760522842407,-11.616000175476074,0.8802554607391357,Reinforcement learning demo_79
107.0,N=c1c(=O)c(=O)c2c3c(c4ccccc4c12)C(=O)CCC=C3,N=C1C(=O)C(=O)c2c1c1ccccc1c1c2cc(O)CCC1=O,1.0,0.6204404830932617,0.9427815675735474,-11.946999549865723,0.8792774081230164,Reinforcement learning demo_80
118.0,c1ccc(-c2cc(-c3cncnc3)nc3ccccc23)cc1,Cc1ccccc1-c1cc(-c2cncnc2)nc2ccccc12,1.0,0.5395570993423462,0.9694746136665344,-12.402999877929688,0.879265308380127,Reinforcement learning demo_81
116.0,N=C1CC(=O)c2c(c3ccccc3c3ccccc23)C1=O,Cc1cccc2c3c(c4ccccc4c12)C(=O)CC(=N)C3=O,1.0,0.6329848170280457,0.9383590817451477,-11.892000198364258,0.8787657022476196,Reinforcement learning demo_82
111.0,O=C1CC=Cc2c1c1c(c3ccccc23)C(=O)CCC1,CC1=CCC(=O)c2c3c(c4ccccc4c21)C(=O)CCC3,1.0,0.7165842652320862,0.9149772524833679,-11.651000022888184,0.8784555792808533,Reinforcement learning demo_83
108.0,O=C(N=c1cccc[nH]1)c1c(-c2ccccc2)c2ccccc2[nH]c1=O,Cc1cccc(-c2c(C(=O)N=c3[nH]cccc3C)c(=O)[nH]c3ccccc23)c1,1.0,0.562366247177124,0.9603117108345032,-12.21399974822998,0.8783751726150513,Reinforcement learning demo_84
111.0,N=c1[nH]c(=O)c2ncn(Cc3ccc4ccccc4c3)c2[nH]1,N=c1[nH]c(=O)c2ncn(Cc3ccc4ccccc4c3)c2[nH]1,1.0,0.5247478485107422,0.9736427664756775,-12.508000373840332,0.8783308267593384,Reinforcement learning demo_85
104.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cc(Cl)cc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccc(O)cc23)c1,1.0,0.5239148139953613,0.9739366173744202,-12.515999794006348,0.8783192038536072,Reinforcement learning demo_86
54.0,c1ccc2c(c1)-c1ccc3ccccc3c1C2Cc1nn[nH]n1,c1ccc2c(c1)-c1ccc3ccccc3c1C2Cc1nn[nH]n1,1.0,0.6135553121566772,0.9433994293212891,-11.954999923706055,0.878122866153717,Reinforcement learning demo_87
75.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1ccccc1-c1c(C(=O)N=c2cccc[nH]2)cnc2ccccc12,1.0,0.5924625396728516,0.9486145973205566,-12.026000022888184,0.877037763595581,Reinforcement learning demo_88
112.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cc[nH]c(=NC(=O)c2cnc3ccccc3c2-c2ccc(Cl)cc2)c1,1.0,0.5410668849945068,0.9658770561218262,-12.322999954223633,0.8769538402557373,Reinforcement learning demo_89
42.0,N=c1[nH]c(=O)c2ncn(Cc3cccc4ccccc34)c2[nH]1,N=c1[nH]c(=O)c2ncn(Cc3cccc4ccccc34)c2[nH]1,1.0,0.5247478485107422,0.9716130495071411,-12.454999923706055,0.8768047094345093,Reinforcement learning demo_90
92.0,O=C1c2cccc3cccc(c23)CN1c1cccnc1,O=C1c2cccc3c(F)ccc(c23)CN1c1cccnc1,1.0,0.6818850040435791,0.9216662645339966,-11.713000297546387,0.8765228986740112,Reinforcement learning demo_91
118.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccc(Cl)cc1,1.0,0.5671730041503906,0.9559873938560486,-12.138999938964844,0.8763200044631958,Reinforcement learning demo_92
118.0,O=C(N=c1cccc[nH]1)c1cccc2cccc(-c3ccncn3)c12,O=C(N=c1cccc[nH]1)c1cccc2cccc(-c3ccncn3)c12,1.0,0.613768458366394,0.9388566613197327,-11.89799976348877,0.87464839220047,Reinforcement learning demo_93
104.0,O=C(N=c1cccc[nH]1)c1cc(-c2ccccc2)nc2ccccc12,Cc1ccc(=NC(=O)c2cc(-c3c(F)cccc3F)nc3ccccc23)[nH]c1,1.0,0.5584602952003479,0.9565291404724121,-12.14799976348877,0.8744746446609497,Reinforcement learning demo_94
70.0,O=C(N=c1cccc[nH]1)c1cccc2c1-c1ccccc1C2=O,Cc1cc[nH]c(=NC(=O)c2cccc3c2-c2ccccc2C3=O)c1,1.0,0.5858829021453857,0.9471933245658875,-12.005999565124512,0.8743138313293457,Reinforcement learning demo_95
87.0,O=c1[nH]cc(-c2c[nH]c(=O)c3ccc(-c4ccccc4)cc23)c(=O)[nH]1,Cc1cccc(-c2ccc3c(=O)[nH]cc(-c4c[nH]c(=O)[nH]c4=O)c3c2)c1,1.0,0.5205203294754028,0.9698134660720825,-12.41100025177002,0.8742717504501343,Reinforcement learning demo_96
95.0,O=C1c2cccc3cccc(c23)CN1c1ccccc1,O=C1c2cccc3cccc(c23)CN1c1cccc(F)c1,1.0,0.6543426513671875,0.9258216023445129,-11.753999710083008,0.8737897872924805,Reinforcement learning demo_97
114.0,N=C1CC=Cc2c(c3ccccc3c3c(=N)c(=O)c(=O)c23)C1=O,N=C1Cc(O)cc2c3c(c4ccccc4c2C1=O)C(=N)C(=O)C3=O,1.0,0.5449556708335876,0.960256814956665,-12.213000297546387,0.873741626739502,Reinforcement learning demo_98
