Step,Scaffold,SMILES,Custom alerts,QED Score,dockstream,raw_dockstream,total_score,ID
99.0,O=C1NCc2cc3ccccc3c(-c3ccccc3)c21,Cc1cccc(-c2c3c(cc4ccccc24)CNC3=O)c1,1.0,0.7114747762680054,0.9289228916168213,-11.78600025177002,0.888538658618927,Reinforcement learning demo_39
103.0,O=S(=O)(N=c1cc[nH]cn1)c1ccc2c3c(cccc13)CC2,CC1Cc2cccc3c(S(=O)(=O)N=c4cc[nH]cn4)ccc1c23,1.0,0.7864199876785278,0.9101556539535522,-11.609000205993652,0.8882573843002319,Reinforcement learning demo_40
85.0,c1ccc(-c2c3c(cc4ccccc24)CCNC3)cc1,Fc1cccc(-c2c3c(cc4ccccc24)CCNC3)c1,1.0,0.6993216276168823,0.9311698079109192,-11.8100004196167,0.8877763152122498,Reinforcement learning demo_41
107.0,O=S(=O)(N=c1cc[nH]cn1)c1ccc2cnc3ccccc3c2c1,O=S(=O)(N=c1cc[nH]cn1)c1ccc2cnc3ccc(F)cc3c2c1,1.0,0.5604308843612671,0.9730076193809509,-12.491000175476074,0.8875316977500916,Reinforcement learning demo_42
93.0,O=c1[nH]c(=O)c2c(-c3ccccc3)c3ccccc3cc2[nH]1,O=c1[nH]c(=O)c2c(-c3cccc(Cl)c3)c3ccccc3cc2[nH]1,1.0,0.5248293876647949,0.9821786284446716,-12.78600025177002,0.8847659826278687,Reinforcement learning demo_43
69.0,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccc2ccccc2c1,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccc2ccccc2c1,1.0,0.5226126909255981,0.9829429984092712,-12.817000389099121,0.8847154974937439,Reinforcement learning demo_44
112.0,O=S(=O)(N=c1cc[nH]cc1)c1ccc2c3c(cccc13)CC2,CC1Cc2cccc3c(S(=O)(=O)N=c4cc[nH]cc4)ccc1c23,1.0,0.7870520353317261,0.9050890803337097,-11.567000389099121,0.8842532634735107,Reinforcement learning demo_45
36.0,O=c1nc(-c2ccccc2)cc(S(=O)(=O)c2ccccc2)[nH]1,Cc1cccc(-c2cc(S(=O)(=O)c3cccc(C)c3)[nH]c(=O)n2)c1,1.0,0.7435773611068726,0.9149772524833679,-11.651000022888184,0.8838860988616943,Reinforcement learning demo_46
115.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1ccc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccccc23)cc1C,1.0,0.5729776620864868,0.9638278484344482,-12.281000137329102,0.8838037252426147,Reinforcement learning demo_47
115.0,O=C(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,Cc1cccc(=NC(=O)c2cc3ccccc3c3ccccc23)[nH]1,1.0,0.5211465358734131,0.9822038412094116,-12.786999702453613,0.8837471008300781,Reinforcement learning demo_48
109.0,c1ccc(-c2ccccc2-c2ccccc2)cc1,Cc1cccc(-c2cc(F)ccc2-c2ccc(S(N)(=O)=O)cc2)c1,1.0,0.7789759635925293,0.9060734510421753,-11.574999809265137,0.8835344910621643,Reinforcement learning demo_49
76.0,O=S(=O)(N=c1cc[nH]cn1)c1ccc2ccccc2c1,O=S(=O)(N=c1cc[nH]cn1)c1ccc2ccccc2c1,1.0,0.7804574966430664,0.9054592847824097,-11.569999694824219,0.8833150863647461,Reinforcement learning demo_50
115.0,O=C(c1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12,Cc1cccc(C(=O)c2cn(-c3ccc(O)cc3)c(=O)c3ccccc23)c1,1.0,0.5594351291656494,0.9669972658157349,-12.347000122070312,0.8826990723609924,Reinforcement learning demo_51
64.0,O=S(=O)(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,O=S(=O)(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,1.0,0.5692596435546875,0.9635761380195618,-12.276000022888184,0.8826531767845154,Reinforcement learning demo_52
117.0,O=c1[nH]c2ccc(S(=O)(=O)N=c3cccc[nH]3)cc2c2ccccc12,O=c1[nH]c2ccc(S(=O)(=O)N=c3cccc[nH]3)cc2c2ccccc12,1.0,0.5425316691398621,0.9708490967750549,-12.435999870300293,0.8811109662055969,Reinforcement learning demo_53
112.0,O=c1ccc2cc(S(=O)(=O)N=c3cccc[nH]3)ccc2[nH]1,Cc1cc(=O)[nH]c2ccc(S(=O)(=O)N=c3cccc[nH]3)cc12,1.0,0.7490773797035217,0.9096838235855103,-11.604999542236328,0.8807037472724915,Reinforcement learning demo_54
113.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1c(F)ccc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccccc23)c1F,1.0,0.5584602952003479,0.9646711945533752,-12.29800033569336,0.8806732296943665,Reinforcement learning demo_55
100.0,O=C1NCc2cc3ccccc3c(-c3ccccc3)c21,O=C1NCc2cc3ccccc3c(-c3ccc(F)c(F)c3)c21,1.0,0.7213075757026672,0.9158685803413391,-11.659000396728516,0.8801317811012268,Reinforcement learning demo_56
115.0,O=S(=O)(N=c1cccc[nH]1)c1ccc2ccc3ccccc3c2c1,O=S(=O)(N=c1cccc[nH]1)c1ccc2ccc3ccccc3c2c1,1.0,0.5692596435546875,0.9577685594558716,-12.168999671936035,0.8782177567481995,Reinforcement learning demo_57
107.0,O=c1[nH]c2ccc(S(=O)(=O)Nc3ccccc3)cc2c2c1CCCC2,CC1CCc2c(c(=O)[nH]c3ccc(S(=O)(=O)Nc4cc(F)ccc4F)cc23)C1,1.0,0.6981737017631531,0.9183841943740845,-11.682000160217285,0.8773662447929382,Reinforcement learning demo_58
105.0,O=C1NCc2cc3ccccc3c(-c3ccccc3)c21,O=C1NCc2cc3ccccc3c(-c3cccc(Cl)c3)c21,1.0,0.7075523138046265,0.9157576560974121,-11.657999992370605,0.8772234320640564,Reinforcement learning demo_59
94.0,O=c1[nH]c(=O)c2c(-c3ccccc3)c3ccccc3cc2[nH]1,O=c1[nH]c(=O)c2c(-c3cccc(F)c3)c3ccccc3cc2[nH]1,1.0,0.5304446220397949,0.9698976278305054,-12.413000106811523,0.8770915269851685,Reinforcement learning demo_60
104.0,O=S(=O)(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,O=S(=O)(N=c1cccc[nH]1)c1cc2ccc(Cl)cc2c2ccccc12,1.0,0.5370671153068542,0.9670889973640442,-12.348999977111816,0.8767856955528259,Reinforcement learning demo_61
97.0,O=C1NCc2cc3ccccc3c(-c3ccccc3)c21,O=C1NCc2cc3ccccc3c(-c3cccc(F)c3)c21,1.0,0.7180394530296326,0.9115578532218933,-11.621000289916992,0.8760151267051697,Reinforcement learning demo_62
108.0,O=C(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,Cc1ccc2cc(C(=O)N=c3cccc[nH]3)c3ccccc3c2c1,1.0,0.5211465358734131,0.9704803228378296,-12.427000045776367,0.8749480247497559,Reinforcement learning demo_63
60.0,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccccc1,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccccc1,1.0,0.690699577331543,0.9162006378173828,-11.661999702453613,0.874058187007904,Reinforcement learning demo_64
94.0,O=C(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,O=C(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,1.0,0.5291100144386292,0.9663013219833374,-12.331999778747559,0.8740135431289673,Reinforcement learning demo_65
82.0,O=C(N=c1cccc[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,O=C(N=c1ccc(F)c[nH]1)c1cn(-c2ccc(F)cc2F)c(=O)c2ccccc12,1.0,0.5648005604743958,0.9536281824111938,-12.10099983215332,0.8739067316055298,Reinforcement learning demo_66
104.0,O=C1Nc2cccc3cc(S(=O)(=O)N=c4cccc[nH]4)cc1c23,O=C1Nc2cccc3cc(S(=O)(=O)N=c4ccc(F)c[nH]4)cc1c23,1.0,0.7468513250350952,0.9016982316970825,-11.539999961853027,0.873822808265686,Reinforcement learning demo_67
119.0,c1ccc(-c2ccccc2-c2ccccc2)cc1,Cc1cccc(-c2ccccc2-c2ccc(S(N)(=O)=O)cc2)c1,1.0,0.7923728823661804,0.8910109400749207,-11.460000038146973,0.8737572431564331,Reinforcement learning demo_68
107.0,O=c1[nH]c2ccc(S(=O)(=O)N=c3cc[nH]cc3)cc2c2ccccc12,O=c1[nH]c2ccc(S(=O)(=O)N=c3cc[nH]cc3)cc2c2ccccc12,1.0,0.5425316691398621,0.9605305194854736,-12.218000411987305,0.8733000159263611,Reinforcement learning demo_69
45.0,O=C(c1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12,Cc1ccccc1-n1cc(C(=O)c2ccccc2)c2ccccc2c1=O,1.0,0.5144681334495544,0.9701070189476013,-12.418000221252441,0.8727893233299255,Reinforcement learning demo_70
71.0,O=C(N=c1[nH]ccs1)c1cn(-c2ccccc2)c(=O)c2ccccc12,O=C(N=c1[nH]ccs1)c1cn(-c2ccccc2)c(=O)c2ccccc12,1.0,0.6052865982055664,0.9386911988258362,-11.895999908447266,0.872494101524353,Reinforcement learning demo_71
105.0,O=C1Nc2cccc3c(S(=O)(=O)N=c4cccc[nH]4)ccc1c23,O=C1Nc2cccc3c(S(=O)(=O)N=c4cccc[nH]4)ccc1c23,1.0,0.7549245357513428,0.897009551525116,-11.503999710083008,0.8715952038764954,Reinforcement learning demo_72
118.0,O=C(N=c1cccc[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,O=C(N=c1cccc(Cl)[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,1.0,0.542527437210083,0.9567083120346069,-12.151000022888184,0.8704020380973816,Reinforcement learning demo_73
80.0,O=C(N=c1cccc[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,O=C(N=c1cccc[nH]1)c1cn(-c2ccc(F)cc2F)c(=O)c2ccccc12,1.0,0.582251787185669,0.9430912733078003,-11.951000213623047,0.8702551126480103,Reinforcement learning demo_74
102.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccc2ccccc2c1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccc2ccccc2c1,1.0,0.46524980664253235,0.9863259792327881,-12.972999572753906,0.8702247142791748,Reinforcement learning demo_75
85.0,O=C(N=c1[nH]ccs1)c1cn(-c2ccccc2)c(=O)c2ccccc12,O=C(N=c1[nH]ccs1)c1cn(-c2cccc(F)c2)c(=O)c2ccccc12,1.0,0.5924487709999084,0.9391040205955505,-11.901000022888184,0.8697008490562439,Reinforcement learning demo_76
113.0,O=S(=O)(N=c1cccc[nH]1)c1ccc2c3c(cccc13)CC2,CC1Cc2cccc3c(S(=O)(=O)N=c4cccc[nH]4)ccc1c23,1.0,0.7870520353317261,0.8870357275009155,-11.432000160217285,0.8695304989814758,Reinforcement learning demo_77
118.0,O=c1[nH]c(=O)c2c(-c3ccccc3)c3ccccc3cc2[nH]1,Cc1cccc(-c2c3ccccc3cc3[nH]c(=O)[nH]c(=O)c23)c1,1.0,0.5295528769493103,0.9593687057495117,-12.196999549865723,0.8689060807228088,Reinforcement learning demo_78
105.0,O=c1c2ccccc2c(-c2ccccc2)cn1Cc1ccccc1,Cc1cccc(-c2cn(Cc3ccc(F)cc3)c(=O)c3ccccc23)c1,1.0,0.5032352209091187,0.9691320657730103,-12.395000457763672,0.8688556551933289,Reinforcement learning demo_79
74.0,O=c1[nH]c(=O)c2nc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccncc3)nc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5909069776535034,0.9364165663719177,-11.869000434875488,0.867249608039856,Reinforcement learning demo_80
86.0,O=C(c1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12,Cc1cccc(C(=O)c2cn(-c3ccccc3C)c(=O)c3ccccc23)c1,1.0,0.494518518447876,0.9703149795532227,-12.42300033569336,0.8672102093696594,Reinforcement learning demo_81
116.0,c1ccc(-c2ccccc2-c2ccccc2)cc1,NS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)cc2F)cc1,1.0,0.7813252210617065,0.8852936625480652,-11.420000076293945,0.8670512437820435,Reinforcement learning demo_82
112.0,O=S(=O)(Nc1ccccc1)c1cccc2cc3ccccc3cc12,Cc1cccc2cc3c(S(=O)(=O)Nc4ccc(F)cc4F)cccc3cc12,1.0,0.48289236426353455,0.9745504856109619,-12.532999992370605,0.8669192790985107,Reinforcement learning demo_83
80.0,O=c1[nH]c(=O)c2nc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccccc3)nc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5923461318016052,0.9346811771392822,-11.848999977111816,0.8662611842155457,Reinforcement learning demo_84
99.0,O=c1[nH]c(=O)c2c(-c3ccc4ccccc4c3)c3ccccc3cc2[nH]1,O=c1[nH]c(=O)c2c(-c3ccc4ccccc4c3)c3ccccc3cc2[nH]1,1.0,0.45013436675071716,0.9867464900016785,-12.994999885559082,0.865755021572113,Reinforcement learning demo_85
111.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1cccc(F)c1,1.0,0.5953521132469177,0.9325405359268188,-11.824999809265137,0.8653372526168823,Reinforcement learning demo_86
115.0,c1ccc2c(-c3ccnc4[nH]c5ccccc5c34)cccc2c1,OCCOc1ccc2[nH]c3nccc(-c4cccc5ccccc45)c3c2c1,1.0,0.48215609788894653,0.9720855355262756,-12.467000007629395,0.8648717403411865,Reinforcement learning demo_87
91.0,O=C(N=c1cccc[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,O=C(N=c1ccc(F)c[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,1.0,0.5972052216529846,0.9299610257148743,-11.79699993133545,0.863789439201355,Reinforcement learning demo_88
103.0,O=C(N=c1cccc[nH]1)c1cc2ccccc2c2ccccc12,O=C(N=c1ccc(F)c[nH]1)c1cc2ccccc2c2ccccc12,1.0,0.5255442261695862,0.953882098197937,-12.104999542236328,0.8636685609817505,Reinforcement learning demo_89
105.0,O=c1ccc2cccc(-c3cccc4ccccc34)c2[nH]1,Cc1cc(-c2cccc3ccccc23)c2[nH]c(=O)cc(F)c2c1,1.0,0.5382887721061707,0.948474109172821,-12.02400016784668,0.8630258440971375,Reinforcement learning demo_90
82.0,O=c1cc(-c2ccnc3[nH]c4ccccc4c23)c2ccccc2[nH]1,O=c1cc(-c2ccnc3[nH]c4ccccc4c23)c2ccccc2[nH]1,1.0,0.48658281564712524,0.9656867980957031,-12.319000244140625,0.8614360094070435,Reinforcement learning demo_91
91.0,N=c1ccc(-c2cc3ccccc3c3ccccc23)c[nH]1,N=c1ccc(-c2cc3ccccc3c3ccccc23)c[nH]1,1.0,0.4791293740272522,0.9686549305915833,-12.383999824523926,0.8614227771759033,Reinforcement learning demo_92
119.0,O=C(N=c1cccc[nH]1)c1cnc2ccccc2c1-c1ccccc1,Cc1cc(-c2c(C(=O)N=c3cccc[nH]3)cnc3ccccc23)ccc1F,1.0,0.5773106813430786,0.9329017996788025,-11.829000473022461,0.8611884713172913,Reinforcement learning demo_93
106.0,O=c1c2ccccc2c(-c2ccccc2)cn1-c1ccccc1,Cc1cccc(-c2cn(-c3ccccc3)c(=O)c3ccccc23)c1,1.0,0.5123001933097839,0.9552550315856934,-12.126999855041504,0.8610337972640991,Reinforcement learning demo_94
111.0,O=S(=O)(N=c1cccc[nH]1)c1ccc2c3c(cccc13)CC2,O=S(=O)(N=c1cccc[nH]1)c1ccc2c3c(cccc13)CC2,1.0,0.7904582023620605,0.8757603168487549,-11.357000350952148,0.8609293699264526,Reinforcement learning demo_95
43.0,O=C1c2ccccc2-c2c1c(=O)[nH]c1[nH]c3ccccc3c21,Cc1ccc2[nH]c3[nH]c(=O)c4c(c3c2c1)-c1ccccc1C4=O,1.0,0.45926928520202637,0.9755653142929077,-12.562000274658203,0.8604484796524048,Reinforcement learning demo_96
77.0,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccccc1,Cc1ccc(-c2c3c(cc4ccccc24)C(=O)NC3=O)cc1,1.0,0.6936256885528564,0.8981999158859253,-11.512999534606934,0.8603299260139465,Reinforcement learning demo_97
99.0,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccccc1,O=C1NC(=O)c2c1cc1ccccc1c2-c1ccc(Cl)cc1,1.0,0.6895429491996765,0.8992478251457214,-11.520999908447266,0.8603194355964661,Reinforcement learning demo_98
56.0,c1ccc2c(-n3nnc4ccc5ccccc5c43)cccc2c1,c1ccc2c(-n3nnc4ccc5ccccc5c43)cccc2c1,1.0,0.4475080370903015,0.980410099029541,-12.718999862670898,0.8602802753448486,Reinforcement learning demo_99
45.0,O=C(N=c1cccc[nH]1)c1cn(-c2ccccc2)c(=O)c2ccccc12,Cc1cccc(=NC(=O)c2cn(-c3ccccc3)c(=O)c3ccccc23)[nH]1,1.0,0.5989880561828613,0.9248272180557251,-11.744000434875488,0.8602411150932312,Reinforcement learning demo_100
