Step,Scaffold,SMILES,Custom alerts,QED Score,dockstream,raw_dockstream,total_score,ID
118.0,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccc(O)nc3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5199947357177734,0.9921976923942566,-13.366999626159668,0.8909055590629578,Reinforcement learning demo_21
105.0,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3cccc(F)c3)c2[nH]1,1.0,0.5915670990943909,0.9664883017539978,-12.336000442504883,0.8905627131462097,Reinforcement learning demo_22
94.0,O=c1ccc2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cnn(C)c2)cc2ccc(=O)[nH]c12,1.0,0.6096394658088684,0.9605305194854736,-12.218000411987305,0.8904403448104858,Reinforcement learning demo_23
27.0,c1ccc(-c2ccc3ccccc3c2)cc1,Cc1cc2ccccc2cc1-c1ccccc1C(N)=O,1.0,0.7462533712387085,0.9217701554298401,-11.71399974822998,0.8898836970329285,Reinforcement learning demo_24
46.0,c1ccc(-c2nn[nH]n2)c(-c2ccc3ccccc3c2)c1,c1ccc(-c2nn[nH]n2)c(-c2ccc3ccccc3c2)c1,1.0,0.6052054762840271,0.9610725045204163,-12.227999687194824,0.889775812625885,Reinforcement learning demo_25
109.0,N=c1nc2c(-c3ccccc3)cc(-c3cn[nH]c3)cc2c[nH]1,Cn1cc(-c2cc(-c3cccc(F)c3)c3nc(=N)[nH]cc3c2)cn1,1.0,0.5952297449111938,0.9637776613235474,-12.279999732971191,0.8893952369689941,Reinforcement learning demo_26
104.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccc(C(N)=O)cc23)cc[nH]1,1.0,0.5162127614021301,0.991426944732666,-13.300999641418457,0.8892462253570557,Reinforcement learning demo_27
116.0,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,CCc1ccccc1-c1cc2ccccc2c2c(=O)[nH]c(=O)[nH]c12,1.0,0.5549373626708984,0.9764084219932556,-12.586999893188477,0.8886557817459106,Reinforcement learning demo_28
88.0,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cccc(F)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5761117339134216,0.9664416313171387,-12.335000038146973,0.8866062760353088,Reinforcement learning demo_29
83.0,N=c1cc(-c2ccccc2-c2cccc3cnccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cc(F)cc3cnccc23)cc[nH]1,1.0,0.5614045858383179,0.9712938070297241,-12.446999549865723,0.88648521900177,Reinforcement learning demo_30
109.0,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cc(F)ccc1-c1cc(-c2cc(F)cc(F)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1.0,0.543620765209198,0.9770301580429077,-12.605999946594238,0.8860793709754944,Reinforcement learning demo_31
94.0,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3c(=O)[nH]c(=N)[nH]c23)c1,1.0,0.5269637703895569,0.982846200466156,-12.812999725341797,0.885866105556488,Reinforcement learning demo_32
75.0,N=c1[nH]c(-c2ccccc2-c2cccc3ccccc23)nc(=O)[nH]1,N=c1[nH]c(-c2ccccc2-c2cccc3ccc(F)cc23)nc(=O)[nH]1,1.0,0.5264078378677368,0.9818738698959351,-12.77400016784668,0.8849800825119019,Reinforcement learning demo_33
90.0,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cn[nH]c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5299766659736633,0.9788604378700256,-12.664999961853027,0.8837106823921204,Reinforcement learning demo_34
117.0,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cccc(F)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1.0,0.5761117339134216,0.9623964428901672,-12.253000259399414,0.8835127353668213,Reinforcement learning demo_35
118.0,O=c1[nH]c(=O)c2cc(-c3cccnc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cncc(O)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5199947357177734,0.9820268750190735,-12.779999732971191,0.8832886219024658,Reinforcement learning demo_36
110.0,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3cc(F)cc(F)c3)c3[nH]c(=N)[nH]c(=O)c3c2)cn1,1.0,0.5170857310295105,0.9829670786857605,-12.817999839782715,0.8831671476364136,Reinforcement learning demo_37
96.0,N=c1ccc2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3ccc(=N)[nH]c23)c1,1.0,0.5765743255615234,0.961554229259491,-12.237000465393066,0.8829864263534546,Reinforcement learning demo_38
118.0,N=c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2)c[nH]1,Cc1cccc(-c2cc(-c3ccc(=N)[nH]c3)cc3ccccc23)c1,1.0,0.5048721432685852,0.986267626285553,-12.970000267028809,0.882116436958313,Reinforcement learning demo_39
60.0,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,NC(=O)c1ccccc1-c1cc2ccccc2c2c(=O)[nH]c(=O)[nH]c12,1.0,0.489510715007782,0.9923521280288696,-13.380999565124512,0.88209468126297,Reinforcement learning demo_40
83.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,Cc1ccc(-c2ccccc2-c2cc[nH]c(=N)c2)c2ccccc12,1.0,0.5048721432685852,0.9860119223594666,-12.956999778747559,0.8819258213043213,Reinforcement learning demo_41
115.0,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3cccc(F)c3)c3[nH]c(=N)[nH]c(=O)c3c2)cn1,1.0,0.5253051519393921,0.9776986837387085,-12.626999855041504,0.8815348148345947,Reinforcement learning demo_42
80.0,N=c1nc[nH]c2c(-c3ccccc3)cc3ccccc3c12,N=c1nc[nH]c2c(-c3ccccc3C(N)=O)cc3ccccc3c12,1.0,0.49592840671539307,0.9890143275260925,-13.126999855041504,0.881533145904541,Reinforcement learning demo_43
110.0,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,CCc1ccccc1-c1cc(-c2cccc(C)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1.0,0.5705186128616333,0.9613408446311951,-12.232999801635742,0.8812710046768188,Reinforcement learning demo_44
102.0,c1ccc(-c2cc(-c3ccccc3)c3ccccc3c2)cc1,Cc1ccccc1-c1cc(-c2ccccc2C(N)=O)c2ccccc2c1,1.0,0.5207628607749939,0.9790088534355164,-12.670000076293945,0.8812426924705505,Reinforcement learning demo_45
99.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,Cc1ccc2cccc(-c3ccccc3-c3cc[nH]c(=N)c3)c2c1,1.0,0.5048721432685852,0.9849200248718262,-12.904000282287598,0.8811118602752686,Reinforcement learning demo_46
87.0,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3cccnc3)c2[nH]1,Cc1ccncc1-c1cc(-c2cnn(C)c2)cc2c(=O)[nH]c(=O)[nH]c12,1.0,0.5861241221427917,0.9556836485862732,-12.133999824523926,0.8809002637863159,Reinforcement learning demo_47
96.0,c1ccc(COc2ccc3cccc(-c4ccccc4-c4nn[nH]n4)c3c2)nc1,c1ccc(COc2ccc3cccc(-c4ccccc4-c4nn[nH]n4)c3c2)nc1,1.0,0.48050668835639954,0.9942867159843445,-13.585000038146973,0.8807978630065918,Reinforcement learning demo_48
106.0,N=c1cc(-c2ccccc2-c2ccccc2)cc[nH]1,Cc1c(Cl)cccc1-c1ccccc1-c1cc[nH]c(=N)c1,1.0,0.6820647120475769,0.9268038868904114,-11.763999938964844,0.8806313276290894,Reinforcement learning demo_49
80.0,N=c1nc[nH]c2c(-c3ccccc3)cc3ccccc3c12,CN=c1nc[nH]c2c(-c3ccc(F)cc3F)cc3ccccc3c12,1.0,0.5247230529785156,0.9764415621757507,-12.588000297546387,0.8804274201393127,Reinforcement learning demo_50
90.0,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,Cc1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2c1,1.0,0.6057810187339783,0.9487547278404236,-12.027999877929688,0.8804017901420593,Reinforcement learning demo_51
102.0,N=c1cc2c(c[nH]1)c(-c1ccccc1)cc1ccccc12,CN=c1cc2c(c[nH]1)c(-c1ccccc1C)cc1ccccc12,1.0,0.4876944422721863,0.9907800555229187,-13.25,0.8803843855857849,Reinforcement learning demo_52
99.0,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3ccncc3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3ccncc3)c2[nH]1,1.0,0.5967340469360352,0.9502723217010498,-12.050000190734863,0.8793671131134033,Reinforcement learning demo_53
94.0,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,Cc1cccc(-c2cccc3c(=O)[nH]c(=O)[nH]c23)c1-c1nn[nH]n1,1.0,0.515009343624115,0.9786509871482849,-12.657999992370605,0.8793445229530334,Reinforcement learning demo_54
103.0,c1ccc(-c2cccc3[nH]ccc23)c(-c2ccncc2)c1,NC(=O)c1cc2c(-c3ccccc3-c3ccncc3)cccc2[nH]1,1.0,0.5999181270599365,0.9488944411277771,-12.029999732971191,0.8790836930274963,Reinforcement learning demo_55
98.0,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2ccncc2)cc2c(=O)[nH]c(=O)[nH]c12,1.0,0.5923461318016052,0.9512825608253479,-12.0649995803833,0.87906414270401,Reinforcement learning demo_56
82.0,c1ccc(-c2cccc3ccccc23)c(-c2cn[nH]c2)c1,Fc1cccc(-c2cccc3ccccc3-2)c1-c1cn[nH]c1,1.0,0.5499631762504578,0.9647691249847412,-12.300000190734863,0.8784999847412109,Reinforcement learning demo_57
60.0,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,1.0,0.6052054762840271,0.9445411562919617,-11.970000267028809,0.8770032525062561,Reinforcement learning demo_58
73.0,c1ccc(-c2cccc3ccccc23)c(-c2nn[nH]n2)c1,c1ccc(-c2nn[nH]n2)c(-c2cccc3ccccc3-2)c1,1.0,0.6052054762840271,0.9445411562919617,-11.970000267028809,0.8770032525062561,Reinforcement learning demo_59
102.0,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,NC(=O)c1ccccc1-c1cc2cc(F)ccc2c2c(=O)[nH]c(=O)[nH]c12,1.0,0.4830114543437958,0.9880694150924683,-13.069000244140625,0.8769654035568237,Reinforcement learning demo_60
118.0,O=c1[nH]ncc2c(-c3ccccc3)c3ccccc3cc12,C=Cc1cccc(-c2c3ccccc3cc3c(=O)[nH]ncc23)c1,1.0,0.5579301118850708,0.9599813222885132,-12.208000183105469,0.8769650459289551,Reinforcement learning demo_61
74.0,N=c1nc[nH]c2c(-c3ccccc3)cc3ccccc3c12,N=c1nc[nH]c2c(-c3ccc(F)cc3Cl)cc3ccccc3c12,1.0,0.49193164706230164,0.984398365020752,-12.880000114440918,0.8769198060035706,Reinforcement learning demo_62
88.0,O=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,COc1cccc(-c2cc(-c3cnn(C)c3)cc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.594024658203125,0.9479085803031921,-12.015999794006348,0.876878559589386,Reinforcement learning demo_63
108.0,c1ccc(-c2cccc3cccnc23)c(-c2nn[nH]n2)c1,Cc1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2n1,1.0,0.6133534908294678,0.941842794418335,-11.9350004196167,0.8768672347068787,Reinforcement learning demo_64
102.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,COc1ccc2cccc(-c3ccccc3-c3cc[nH]c(=N)c3)c2c1,1.0,0.5472798943519592,0.9634243249893188,-12.27299976348877,0.8767644166946411,Reinforcement learning demo_65
97.0,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cc1ccccc1-c1cc(-c2cnn(C)c2)cc2c(=O)[nH]c(=N)[nH]c12,1.0,0.5269637703895569,0.9703977704048157,-12.425000190734863,0.8765060901641846,Reinforcement learning demo_66
113.0,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3ccncc3)cc(-c3ccc(F)cc3)c2[nH]1,1.0,0.5915670990943909,0.9466145038604736,-11.998000144958496,0.8752759099006653,Reinforcement learning demo_67
80.0,N=c1ccc(-c2cc(-c3ccccc3)c3ccccc3n2)c[nH]1,Cc1cccc(F)c1-c1cc(-c2ccc(=N)[nH]c2)nc2ccccc12,1.0,0.5439045429229736,0.9623964428901672,-12.253000259399414,0.8750820755958557,Reinforcement learning demo_68
98.0,c1cc(-c2ccccc2-c2nn[nH]n2)cc(-c2ccccc2-c2nn[nH]n2)c1,Fc1ccc(-c2nn[nH]n2)c(-c2ccc(F)c(-c3ccccc3-c3nn[nH]n3)c2)c1,1.0,0.47488394379615784,0.9885677695274353,-13.098999977111816,0.8748561143875122,Reinforcement learning demo_69
85.0,O=c1[nH]c2cc(-c3ccccc3)c3c(=O)c4ccccc4ccc3c2[nH]1,Cc1cc(F)ccc1-c1cc2[nH]c(=O)[nH]c2c2ccc3ccccc3c(=O)c12,1.0,0.45150652527809143,0.9983192086219788,-14.437999725341797,0.8746517896652222,Reinforcement learning demo_70
118.0,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(-c2cc(-c3ccccc3C(N)=O)cc3c(=O)[nH]c(=O)[nH]c23)c1,1.0,0.5149598717689514,0.9723962545394897,-12.475000381469727,0.8746446371078491,Reinforcement learning demo_71
116.0,N=c1[nH]c(=O)c2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3ccc(F)cc3)c3[nH]c(=N)[nH]c(=O)c3c2)cn1,1.0,0.5253051519393921,0.9681263566017151,-12.371999740600586,0.8743366003036499,Reinforcement learning demo_72
102.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccc(F)cc23)cc[nH]1,1.0,0.515363335609436,0.9717319011688232,-12.458000183105469,0.8742607235908508,Reinforcement learning demo_73
78.0,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,C=Cc1cccc2c1cc(-c1ccc(F)cc1F)c1[nH]c(=O)[nH]c(=O)c12,1.0,0.5375955104827881,0.9634243249893188,-12.27299976348877,0.8741593956947327,Reinforcement learning demo_74
111.0,O=c1[nH]c(=O)c2nc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,Cc1cccc(F)c1-c1cc(-c2cccc(F)c2)c2[nH]c(=O)[nH]c(=O)c2n1,1.0,0.5703672766685486,0.9518133401870728,-12.072999954223633,0.8739479780197144,Reinforcement learning demo_75
99.0,N=c1cc(-c2ccccc2-c2ccccc2)cc[nH]1,N=c1cc(-c2ccccc2-c2ccccc2C(F)C(N)=O)cc[nH]1,1.0,0.6765562891960144,0.9196692705154419,-11.694000244140625,0.8737966418266296,Reinforcement learning demo_76
59.0,N=c1nc(-c2ccccc2-c2ccc3ccccc3c2)cc[nH]1,N=c1nc(-c2ccccc2-c2ccc3ccccc3c2)cc(F)[nH]1,1.0,0.5251717567443848,0.9668130278587341,-12.343000411987305,0.8733110427856445,Reinforcement learning demo_77
114.0,O=c1[nH]c(=O)c2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,O=c1[nH]c(=O)c2cc(-c3cccc(F)c3)cc(-c3cccc(F)c3)c2[nH]1,1.0,0.5770059823989868,0.9486846923828125,-12.027000427246094,0.8732360005378723,Reinforcement learning demo_78
66.0,O=c1[nH]c(=O)c2c(cc(-c3ccccc3)c3ccccc32)[nH]1,NC(=O)c1ccccc1-c1cc2[nH]c(=O)[nH]c(=O)c2c2cc(F)cc(F)c12,1.0,0.47343704104423523,0.9868962168693542,-13.003000259399414,0.873179018497467,Reinforcement learning demo_79
77.0,c1ccc(-c2cccc3ccccc23)c(-c2cn[nH]c2)c1,Fc1ccc2cccc(-c3ccccc3-c3cn[nH]c3)c2c1,1.0,0.5499631762504578,0.9575351476669312,-12.164999961853027,0.8730072975158691,Reinforcement learning demo_80
53.0,c1ccc(-c2cccc3cc4ccccc4cc23)c(-c2nn[nH]n2)c1,c1ccc(-c2cccc3cc4ccccc4cc23)c(-c2nn[nH]n2)c1,1.0,0.4731164574623108,0.9865378737449646,-12.984000205993652,0.872816264629364,Reinforcement learning demo_81
103.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccc(O)cc23)cc[nH]1,1.0,0.49400460720062256,0.9779793620109558,-12.63599967956543,0.872763454914093,Reinforcement learning demo_82
92.0,N=c1nc2c(-c3ccccc3)cc(-c3cn[nH]c3)cc2c[nH]1,Cc1cccc(-c2cc(-c3cnn(C)c3)cc3c[nH]c(=N)nc23)c1,1.0,0.5948269963264465,0.941921591758728,-11.935999870300293,0.8724570274353027,Reinforcement learning demo_83
110.0,O=c1[nH]c(=O)c2cccc(-c3ccccc3)c2[nH]1,Cc1cc(-c2cccc(F)c2)c2[nH]c(=O)[nH]c(=O)c2c1,1.0,0.7123804688453674,0.9083747863769531,-11.593999862670898,0.8723140954971313,Reinforcement learning demo_84
65.0,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,N=c1cc(-c2ccccc2-c2cccc3ccccc23)cc[nH]1,1.0,0.5234588384628296,0.9661133885383606,-12.32800006866455,0.8723093271255493,Reinforcement learning demo_85
112.0,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3cccc(F)c3-c3nn[nH]n3)c2[nH]1,1.0,0.5115692615509033,0.9701486825942993,-12.418999671936035,0.8719989657402039,Reinforcement learning demo_86
92.0,O=c1ccc2cc(-c3ccccc3)cc(-c3ccccc3)c2[nH]1,NC(=O)c1ccccc1-c1cc(-c2cccc(F)c2)c2[nH]c(=O)ccc2c1,1.0,0.5784178376197815,0.9461764693260193,-11.991999626159668,0.8716666102409363,Reinforcement learning demo_87
99.0,O=c1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,O=c1ccc2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,1.0,0.5927935838699341,0.9415267109870911,-11.930999755859375,0.8716546893119812,Reinforcement learning demo_88
70.0,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3cn[nH]c3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3cn[nH]c3)c2[nH]1,1.0,0.5299801826477051,0.9626042246818542,-12.256999969482422,0.8714646100997925,Reinforcement learning demo_89
98.0,O=c1c2ccccc2[nH]c2c(-c3ccccc3-c3nn[nH]n3)cccc12,O=c1c2ccccc2[nH]c2c(-c3ccccc3-c3nn[nH]n3)cccc12,1.0,0.4816972315311432,0.9809553027153015,-12.73900032043457,0.8713046312332153,Reinforcement learning demo_90
59.0,O=c1[nH]c(=O)c2c([nH]1)c(-c1ccccc1)cc1ccccc12,O=c1[nH]c(=O)c2c([nH]1)c(-c1cccc(F)c1)cc1ccccc12,1.0,0.5304446220397949,0.9620826840400696,-12.246999740600586,0.8711982369422913,Reinforcement learning demo_91
113.0,O=c1[nH]c(=O)c2cccc(-c3ccccc3-c3nn[nH]n3)c2[nH]1,O=c1[nH]c(=O)c2cccc(-c3cc(F)ccc3-c3nn[nH]n3)c2[nH]1,1.0,0.5115692615509033,0.9688726663589478,-12.388999938964844,0.8710431456565857,Reinforcement learning demo_92
87.0,N=c1ccc2cc(-c3cn[nH]c3)cc(-c3ccccc3)c2[nH]1,Cn1cc(-c2cc(-c3ccccc3Cl)c3[nH]c(=N)ccc3c2)cn1,1.0,0.5616487860679626,0.9508808255195618,-12.059000015258789,0.8709954023361206,Reinforcement learning demo_93
